src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
116.119.105.224,192.168.0.102,3478,53723,c4:71:54:49:11:3d,f0:a6:54:29:63:45,17,2025-07-14 02:05:51,2809044.83795166,166670.88886391668,166.9606670792739,32.03936042032974,134.92130665894413,90,379,71914,396272,1109.0,62.0,799.0444444444445,299.4929014596028,1157.0,62.0,1045.5725593667546,166.38774972204456,1157,62,998.2643923240938,221.38067059264856,49009.40131205077,720,3032,8,90,6002.2325597257695,54358.95919799805,0.0,11937.572783896803,2802501.916885376,84450.96015930176,0.0,31488.785582981753,23677.220617466624,2803101.062774658,64126.014709472656,64.849853515625,7415.611277181635,17071.15859015489,0,0,0,0,1,0,0,0,0,0,0,4.211111111111111,998.2643923240938,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7881.0625,7.8125,0.0,577783.0818147721,799.0444444444445,1045.5725593667546,0,90,379,71914,396272
192.168.0.102,104.18.19.125,51084,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:05:53,260576.0097503662,2974.180166249594,19.188259137094153,11.512955482256492,7.675303654837662,3,2,585,190,446.0,54.0,195.0,177.93444485727508,136.0,54.0,95.0,41.0,446,54,155.0,148.55571345458242,22068.8,60,40,20,2,65144.00243759155,212772.13096618652,293.97010803222656,86621.18062428251,260576.0097503662,260282.03964233398,293.97010803222656,130288.0048751831,129994.03476715088,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,155.0,251,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,95.0,0,3,2,585,190
192.168.0.102,35.186.224.40,50304,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:05:53,8805.036544799805,15445.705342395278,227.14272562345997,113.57136281172998,113.57136281172998,1,1,82,54,82.0,82.0,82.0,0.0,54.0,54.0,54.0,0.0,82,54,68.0,14.0,196.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,254,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,54.0,0,1,1,82,54
192.168.0.102,104.18.38.10,51494,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:05:54,234904.05082702637,59632.858397639604,102.16937475323748,55.341744658003634,46.82763009523384,13,11,3898,10110,1292.0,87.0,299.84615384615387,427.73785036988863,1242.0,66.0,919.0909090909091,395.6351520703374,1292,66,583.6666666666666,515.7955559672413,266045.05555555556,104,88,8,13,10213.21960117506,91985.94093322754,150.91896057128906,20753.205694934426,217302.0839691162,109634.8762512207,150.91896057128906,18108.50699742635,31331.642261421526,218318.93920898438,91985.94093322754,2205.8486938476562,21831.893920898438,27726.83584943893,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,583.6666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946.0,4.0,0.0,0.0,5027021.799837266,0.0,299.84615384615387,919.0909090909091,0,13,11,3898,10110
