src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.102,172.64.149.246,58639,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-15 00:14:58,12497087.001800537,3141.7721581311807,7.281696925602665,3.7608764341024754,3.52082049150019,47,44,13600,25663,1292.0,83.0,289.36170212765956,423.56026100601764,1242.0,66.0,583.25,466.08700538730864,1292,66,431.46153846153845,468.25813083398623,219265.6770921386,376,352,8,47,138856.52224222818,7423783.06388855,0.0,809675.5096873307,12497087.001800537,7445312.976837158,118.01719665527344,271675.8043869682,1119805.5080009892,12472942.82913208,7499623.06022644,0.0,290068.4378867926,1173262.3968208348,0,0,0,0,1,0,0,0,0,0,0,0.9361702127659575,431.46153846153845,0,0,0.0,0.0,0.0,0.0,5194699.048995972,2229084.014892578,3711891.531944275,1482807.5170516968,2206.5,5.0,1753.3333333333333,4.0,8937.542849058344,75647.67434045851,289.36170212765956,583.25,0,47,44,13600,25663
192.168.0.102,142.250.82.215,49697,3478,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-15 00:14:58,18155277.013778687,898.6367978642223,6.609648528575341,4.131030330359588,2.4786181982157527,75,45,10245,6070,275.0,90.0,136.6,41.357627269142675,199.0,106.0,134.88888888888889,37.61573088318959,275,90,135.95833333333334,40.00404059453106,1600.323263888889,600,360,8,75,152565.35305696377,881025.0759124756,0.0,213585.71002922667,18155277.013778687,1359102.0107269287,226.02081298828125,245341.58126727954,298834.77844319295,17998839.139938354,1761143.9228057861,0.0,409064.5259076899,408933.34869128664,0,0,0,0,0,0,0,0,0,0,0,0.6,135.95833333333334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.5,4.5,0.0,0.0,508.4529346642738,0.0,136.6,134.88888888888889,0,75,45,10245,6070
192.168.0.102,142.250.193.110,58838,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-15 00:14:58,17941687.10708618,409.66047151145955,1.44913908289768,0.72456954144884,0.72456954144884,13,13,3941,3409,1194.0,71.0,303.15384615384613,416.71680960609694,762.0,67.0,262.2307692307692,274.47464611680755,1194,67,282.6923076923077,353.43074277831073,124913.28994082844,104,104,8,13,717667.4842834473,8659494.161605835,0.0,2336542.239699176,17934582.948684692,8663694.143295288,5232.095718383789,1494548.5790570576,3196776.4117787923,17934271.097183228,8669601.917266846,0.0,1494522.5914319356,3208911.1456942162,0,0,0,0,1,0,0,0,0,0,0,1.0,282.6923076923077,0,0,0.0,0.0,0.0,0.0,8618637.084960938,40857.07664489746,4329747.0808029175,4288890.00415802,0.0,0.0,0.0,0.0,0.0,0.0,303.15384615384613,262.2307692307692,0,13,13,3941,3409
192.168.0.102,104.18.19.125,63086,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-15 00:14:58,15339771.98600769,303.5899102182173,1.7601304650830722,0.9778502583794846,0.7822802067035877,15,12,3369,1288,478.0,54.0,224.6,190.98544447156175,205.0,54.0,107.33333333333333,53.27027522194927,478,54,172.4814814814815,157.86313114715225,24920.76817558299,300,240,20,10,589991.2302310651,4716284.036636353,0.0,1395621.368524969,15339771.98600769,4716284.036636353,382.9002380371094,1095697.9990005493,1752833.5884576607,15285317.89779663,5349897.146224976,0.0,1389574.3543451482,2084759.3637415906,0,0,0,0,1,0,0,0,0,0,0,0.8,172.4814814814815,254,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,4.0,0.0,0.0,2355.4725236688323,0.0,224.6,107.33333333333333,0,15,12,3369,1288
192.168.0.102,142.250.206.110,60077,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-15 00:14:59,14617271.184921265,769.2954353614239,2.1891911010729714,1.0261833286279554,1.163007772445016,15,17,6536,4709,1285.0,71.0,435.73333333333335,462.8391321206778,1292.0,65.0,277.0,365.5752919955711,1292,65,351.40625,421.53194269347784,177689.1787109375,120,136,8,15,471524.876932944,10882559.776306152,0.0,1941608.6842688962,14607994.079589844,10890758.991241455,214.09988403320312,1043428.1485421316,2786905.358994135,14610609.05456543,10889323.949813843,0.0,913163.0659103394,2629642.2402113792,0,0,0,0,1,0,0,0,0,0,0,1.1333333333333333,351.40625,0,0,0.0,0.0,0.0,0.0,8772543.907165527,2110015.869140625,5441279.888153076,3331264.019012451,0.0,0.0,0.0,0.0,0.0,0.0,435.73333333333335,277.0,0,15,17,6536,4709
192.168.0.102,3.234.81.17,58370,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-15 00:15:00,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
104.18.38.10,192.168.0.102,443,58606,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-15 00:15:00,15608401.06010437,167.40984486097818,0.8969528618651721,0.44847643093258605,0.44847643093258605,7,7,2043,570,439.0,54.0,291.85714285714283,173.11468417656263,144.0,54.0,81.42857142857143,39.78103332299072,439,54,186.64285714285714,163.8464469046104,26845.658163265307,140,140,20,5,1200646.2353926438,6375309.944152832,66.99562072753906,2193186.8734954246,15564676.04637146,6416244.983673096,111064.19563293457,2594112.674395243,2717382.3440080057,15567466.020584106,6425119.876861572,168558.12072753906,2594577.670097351,2656200.2290199194,0,0,0,0,1,0,0,0,0,0,0,1.0,186.64285714285714,18,252,0.0,0.0,0.0,0.0,6375309.944152832,4047452.926635742,5211381.435394287,1163928.508758545,0.0,0.0,0.0,0.0,0.0,0.0,291.85714285714283,81.42857142857143,0,7,7,2043,570
192.168.0.122,224.0.0.251,5353,5353,7e:7b:c7:07:7c:2f,01:00:5e:00:00:fb,17,2025-07-15 00:15:00,0.0,0,0,0,0,1,0,103,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,1,0,103,0
192.168.0.102,34.194.159.210,57562,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-15 00:15:00,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
192.168.0.102,142.250.193.106,63757,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-15 00:15:01,15529211.044311523,270.52243594428194,3.6705019873420786,1.867448379524917,1.8030536078171613,29,28,2074,2127,77.0,71.0,71.51724137931035,1.5451970001660746,160.0,67.0,75.96428571428571,20.002646508573278,160,67,73.70175438596492,14.237293395793996,202.70052323791936,232,224,8,29,277307.3400769915,4429147.005081177,0.0,737875.9269692777,15519520.998001099,4452739.000320435,46590.08979797363,554268.6070714678,974653.325010969,15523339.986801147,4429147.005081177,0.0,574938.5180296721,1070071.0234547302,0,0,0,0,1,0,0,0,0,0,0,0.9655172413793104,73.70175438596492,0,0,0.0,0.0,0.0,0.0,1607630.968093872,1227998.0182647705,1476382.3350270588,175728.71221495766,145.0,5.0,172.0,4.0,207.52112919235626,688378.1374045801,71.51724137931035,75.96428571428571,0,29,28,2074,2127
