src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
199.232.21.91,192.168.1.3,443,58169,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:56:02,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.3,140.82.114.22,58132,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:02,1306588.888168335,55739.79746766149,62.75883772052674,39.79828733496818,22.960550385558566,52,30,70135,2694,1466.0,54.0,1348.75,377.6364692195596,519.0,54.0,89.8,115.6017300908598,1466,54,888.1585365853658,680.4715092244135,463041.474866151,1040,600,20,48,16130.727014423888,384757.99560546875,0.0,60442.33368544985,1306588.888168335,434014.79721069336,0.0,25619.389964085,86091.5440647506,941799.1638183594,384942.05474853516,0.0,32475.83323511584,95169.7742866635,0,0,0,0,1,0,0,0,0,0,0,0.5769230769230769,888.1585365853658,252,1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33663.5,24.0,1026.0,4.0,0.0,1657.225627839396,1348.75,89.8,0,52,30,70135,2694
192.168.1.3,140.82.112.21,58348,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:02,1546162.1284484863,7710.70496466193,16.815830320517545,7.761152455623482,9.054677864894062,12,14,4706,7216,1466.0,54.0,392.1666666666667,528.1238543708811,1466.0,54.0,515.4285714285714,597.9867072442465,1466,54,458.53846153846155,570.1344126788964,325053.2485207101,240,280,20,5,61846.48513793945,330363.9888763428,0.0,121779.0098389609,1251518.0110931396,338407.039642334,0.0,113774.36464483087,148587.39200770605,1249150.037765503,330363.9888763428,0.0,96088.46444350023,142082.33032999324,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,458.53846153846155,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,4.5,0.0,18748.936509818195,392.1666666666667,515.4285714285714,0,12,14,4706,7216
192.168.1.3,216.24.57.1,58164,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,13581.037521362305,9204.00962027983,147.26415392447728,73.63207696223864,73.63207696223864,1,1,55,70,55.0,55.0,55.0,0.0,70.0,70.0,70.0,0.0,70,55,62.5,7.5,56.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,62.5,255,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,70.0,0,1,1,55,70
192.168.1.3,35.186.247.156,58179,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,14876.842498779297,8402.320587198308,134.43712939517292,67.21856469758646,67.21856469758646,1,1,55,70,55.0,55.0,55.0,0.0,70.0,70.0,70.0,0.0,70,55,62.5,7.5,56.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,62.5,251,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,70.0,0,1,1,55,70
192.168.1.3,199.232.20.176,58181,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,11659.860610961914,10377.482547796748,171.52863715366527,85.76431857683264,85.76431857683264,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,251,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.1.3,140.82.112.21,58349,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,1419080.9726715088,11646.269887536359,21.845124131035707,11.97958420089055,9.865539930145157,17,14,9311,7216,1466.0,54.0,547.7058823529412,627.856087360779,1466.0,54.0,515.4285714285714,597.9867072442465,1466,54,533.1290322580645,614.7563767099248,377925.4027055149,340,280,20,8,47302.69908905029,355087.0418548584,0.0,105744.1581448797,1155388.1168365479,357753.9920806885,0.0,72211.75730228424,125587.20905235103,1155428.8864135742,355087.0418548584,0.0,88879.14510873648,133677.20603239018,0,0,0,0,1,0,0,0,0,0,0,0.8235294117647058,533.1290322580645,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840.0,6.0,3224.0,4.5,0.0,17752.816991846597,547.7058823529412,515.4285714285714,0,17,14,9311,7216
192.168.1.3,199.232.20.176,58185,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,16376.972198486328,7388.4231183578395,122.12269617120396,61.06134808560198,61.06134808560198,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,253,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.1.3,216.24.57.252,58189,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,0.0,0,0,0,0,1,0,55,0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,55,55,55.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,55.0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0,1,0,55,0
192.168.1.3,129.80.246.81,49813,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:03,31996854.066848755,113.1986286037,1.4688944076128934,0.6875675950528437,0.7813268125600497,22,25,2164,1458,102.0,82.0,98.36363636363636,7.713892158398701,78.0,54.0,58.32,8.902673755675876,102,54,77.06382978723404,21.662207756994622,469.251244907198,440,500,20,22,695583.7840619294,1704761.9819641113,97.03636169433594,671129.6248828393,31996854.066848755,2012345.0756072998,302532.1960449219,1523659.7174689884,691461.6779333826,31683924.913406372,2208114.1471862793,235764.9803161621,1320163.5380585988,774796.2325396395,0,0,0,0,1,0,0,0,0,0,0,1.1363636363636365,77.06382978723404,511,144,302356.9583892822,20042.896270751953,114602.96312967937,132763.29471539188,1381350.040435791,14261.007308959961,340596.0003534953,483062.0787908896,0.0,0.0,0.0,0.0,0.0,0.0,98.36363636363636,58.32,0,22,25,2164,1458
87.119.220.3,192.168.1.3,9072,55203,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:56:04,30380200.86288452,10.664840613211043,0.19749704839279708,0.09874852419639854,0.09874852419639854,3,3,162,162,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,60,60,20,0,6076040.172576904,15190308.094024658,92.98324584960938,7441447.202914345,30380051.851272583,15190438.032150269,15189613.819122314,15190025.925636292,412.1065139770508,30380070.92475891,15190401.077270508,15189669.847488403,15190035.462379456,365.6148910522461,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,83,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,3,3,162,162
192.168.1.3,172.64.149.246,57947,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:05,30895577.907562256,1199.9128195924102,3.010139518291275,1.1328482058085443,1.8772913124827304,35,58,3045,34027,152.0,54.0,87.0,42.008162472140036,1470.0,58.0,586.6724137931035,576.9187891194056,1470,54,398.6236559139785,516.5648719834514,266839.26696727955,700,1160,20,14,335821.4989952419,4568651.914596558,0.0,999532.3253530446,30813875.913619995,4568651.914596558,30.040740966796875,906290.4680476469,1482126.3159057605,30884351.015090942,4625671.148300171,0.0,541830.719562999,1245650.9427547052,0,0,0,0,1,0,0,0,0,0,0,1.6571428571428573,398.6236559139785,255,17,1674957.036972046,1481165.885925293,1576177.2791544597,79159.76665267862,3712507.963180542,268046.8559265137,1859436.7504119873,1145215.4857642718,0.0,0.0,6531.0,7.0,0.0,1454791.652672668,87.0,586.6724137931035,0,35,58,3045,34027
192.168.1.3,172.64.149.246,57889,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:56:05,26610757.11250305,106.9492306426264,0.6012606079697901,0.30063030398489504,0.30063030398489504,8,8,614,2232,145.0,54.0,76.75,39.40415587219196,443.0,58.0,279.0,168.88013500705168,443,54,177.875,158.9429437722858,25262.859375,160,160,20,2,1774050.4741668701,9973540.06767273,9066.104888916016,3015429.1528170076,26610757.11250305,10013434.886932373,165734.05265808105,3801536.730357579,3471409.2898695944,26557249.069213867,10025665.044784546,111549.85427856445,3793892.7241734094,3492254.456962393,0,0,0,0,1,0,0,0,0,0,0,1.0,177.875,251,16,0.0,0.0,0.0,0.0,4462049.961090088,2660704.1358947754,3324513.3558909097,808094.4342940908,0.0,0.0,0.0,0.0,0.0,0.0,76.75,279.0,0,8,8,614,2232
87.119.220.3,192.168.1.3,7070,49802,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:56:05,29800922.15538025,12.751283266292983,0.23489206016855496,0.1342240343820314,0.10066802578652355,4,3,217,163,55.0,54.0,54.25,0.4330127018922193,55.0,54.0,54.333333333333336,0.4714045207910317,55,54,54.285714285714285,0.45175395145262565,0.20408163265306123,80,60,20,1,4966820.3592300415,15067733.0493927,73.19450378417969,6962187.576409228,29800846.099853516,15067733.0493927,180397.03369140625,9933615.366617838,6899771.084283507,29800848.960876465,15247164.964675903,14553683.996200562,14900424.480438232,346740.4842376709,0,0,0,0,1,0,0,0,0,0,0,0.75,54.285714285714285,83,255,0.0,0.0,0.0,0.0,14552642.822265625,515090.2271270752,7533866.52469635,7018776.297569275,0.0,0.0,0.0,0.0,0.0,0.0,54.25,54.333333333333336,0,4,3,217,163
192.168.1.7,224.0.0.251,5353,5353,68:39:43:9a:2e:bf,01:00:5e:00:00:fb,17,2025-07-14 22:56:06,0.0,0,0,0,0,1,0,404,0,404.0,404.0,404.0,0.0,0.0,0.0,0.0,0.0,404,404,404.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,404.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0,1,0,404,0
