src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
104.26.13.13,192.168.0.102,443,64457,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-14 03:19:29,105.14259338378906,4108705.9591836734,76087.14739229025,76087.14739229025,0.0,8,0,432,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,160,0,20,0,15.020370483398438,105.14259338378906,0.0,36.79224343188768,105.14259338378906,105.14259338378906,0.0,15.020370483398438,36.79224343188768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,8,0,432,0
192.168.0.102,103.21.187.18,49667,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 03:19:29,3346328.9737701416,289.5710516196727,1.7930096075521529,0.8965048037760764,0.8965048037760764,3,3,252,717,89.0,74.0,84.0,7.0710678118654755,249.0,234.0,239.0,7.0710678118654755,249,74,161.5,77.8219120813669,6056.25,24,24,8,3,669265.7947540283,2226690.0539398193,5677.938461303711,883062.468438112,3331793.0698394775,2239830.0170898438,1091963.0527496338,1665896.5349197388,573933.482170105,3333189.010620117,2232367.992401123,1100821.0182189941,1666594.5053100586,565773.4870910645,0,0,0,0,0,0,0,0,0,0,0,1.0,161.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,239.0,0,3,3,252,717
192.168.0.102,54.161.194.32,64458,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:30,7645212.888717651,43.16426563961277,0.6540040248426177,0.13080080496852353,0.5232032198740941,1,4,66,264,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,80,20,0,1911303.2221794128,4379791.021347046,268302.91748046875,1545848.6110989144,0,0.0,0.0,0.0,0.0,7376909.971237183,4379791.021347046,1037585.0200653076,2458969.990412394,1409411.821224806,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,65535,26883,0.0,0.0,0.0,0.0,2420257.091522217,921948.9097595215,1459930.3404490154,680692.553762598,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,4,66,264
192.168.0.102,239.255.255.250,51316,1900,f0:a6:54:29:63:45,01:00:5e:7f:ff:fa,17,2025-07-14 03:19:30,3019067.0490264893,280.8814730608388,1.3249126087775416,1.3249126087775416,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,1006355.6830088297,1013466.8350219727,1002726.0780334473,5028.707090544779,3019067.0490264893,1013466.8350219727,1002726.0780334473,1006355.6830088297,5028.707090544779,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0
192.168.0.102,35.169.57.100,64459,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:30,3282647.132873535,80.42289935954888,1.218528778174983,0.30463219454374574,0.9138965836312373,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,60,20,0,1094215.710957845,1962177.9918670654,284194.9462890625,686257.8183112565,0,0.0,0.0,0.0,0.0,2998452.1865844727,1962177.9918670654,1036274.1947174072,1499226.0932922363,462951.8985748291,0,0,0,0,1,0,0,0,0,0,0,3.0,66.0,65535,26883,0.0,0.0,0.0,0.0,1036274.1947174072,925903.7971496582,981088.9959335327,55185.19878387451,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,3,66,198
192.168.0.102,18.215.102.81,64460,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:30,3265430.9272766113,80.84690991157407,1.224953180478395,0.30623829511959877,0.9187148853587963,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,60,20,0,1088476.9757588704,2015771.8658447266,279246.09184265137,713832.2740009237,0,0.0,0.0,0.0,0.0,2986184.83543396,2015771.8658447266,970412.9695892334,1493092.41771698,522679.4481277466,0,0,0,0,1,0,0,0,0,0,0,3.0,66.0,65535,26883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,3,66,198
192.168.0.102,54.196.156.172,64461,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:30,7990375.04196167,41.29968847106626,0.6257528556222162,0.12515057112444322,0.5006022844977729,1,4,66,264,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,80,20,0,1997593.7604904175,4705536.127090454,283674.0016937256,1682739.5963698202,0,0.0,0.0,0.0,0.0,7706701.040267944,4705536.127090454,970517.8737640381,2568900.3467559814,1571597.4474653185,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,65535,26883,0.0,0.0,0.0,0.0,2674889.087677002,2030647.0394134521,2352768.063545227,322121.0241317749,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,4,66,264
192.168.0.102,3.231.130.5,63584,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:30,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
192.168.0.102,18.204.25.12,64462,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:31,1036443.9487457275,7902.98405419077,21.226425246269923,8.683537600746787,12.542887645523136,9,13,2496,5695,1494.0,54.0,277.3333333333333,458.6208794975553,1494.0,54.0,438.0769230769231,588.077632439075,1494,54,372.3181818181818,544.6546350556501,296648.6714876034,180,260,20,4,49354.47374979655,264559.0305328369,0.0,98339.85489646264,801601.8867492676,264796.01860046387,0.0,100200.23584365845,125149.83620598694,776859.9987030029,265335.0830078125,0.0,64738.333225250244,109845.28789038664,0,0,0,0,1,0,0,0,0,0,0,1.4444444444444444,372.3181818181818,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,4.0,0.0,0.0,277.3333333333333,438.0769230769231,0,9,13,2496,5695
192.168.0.102,52.5.117.23,62352,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 03:19:31,549340.009689331,2308.2243740394833,18.20366225583189,7.281464902332756,10.922197353499133,4,6,406,862,170.0,54.0,101.5,42.358588267315994,522.0,54.0,143.66666666666666,169.93397410628506,522,54,126.8,135.90790999790997,18470.959999999995,80,120,20,3,61037.77885437012,287902.1167755127,0.0,109409.12815869252,261437.89291381836,258924.00741577148,169.99244689941406,87145.96430460612,121468.66134188775,308229.923248291,289758.92066955566,0.0,61645.9846496582,114262.55486000922,0,0,0,0,1,0,0,0,0,0,0,1.5,126.8,253,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,143.66666666666666,0,4,6,406,862
