src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.102,116.119.105.224,53723,3478,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:15:58,2494390.9645080566,166430.20517109442,165.5714785197884,133.9004208852526,31.6710576345358,334,79,353317,61825,1170.0,91.0,1057.8353293413174,161.4899743195529,1097.0,80.0,782.5949367088608,286.1640017957014,1170,80,1005.1864406779661,220.16785718339062,48473.88533672589,2672,632,8,334,6054.347001233147,54850.101470947266,0.0,13066.65400369351,2494390.9645080566,71185.11199951172,32.901763916015625,7490.663557081251,17226.150057651274,2430968.999862671,83540.9164428711,0.0,31166.2692290086,31026.566680458676,0,0,0,0,1,0,0,0,0,0,0,0.23652694610778444,1005.1864406779661,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8787.105263157895,8.631578947368421,2256.0,4.0,461613.77888011234,61711.513734902044,1057.8353293413174,782.5949367088608,0,334,79,353317,61825
104.18.19.125,192.168.0.102,443,51084,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-14 02:15:58,40632.96318054199,4651.39594078403,49.22112106649768,24.61056053324884,24.61056053324884,1,1,135,54,135.0,135.0,135.0,0.0,54.0,54.0,54.0,0.0,135,54,94.5,40.5,1640.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,94.5,404,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,54.0,0,1,1,135,54
99.83.165.34,192.168.0.102,443,59805,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-14 02:15:58,13205.05142211914,44528.41425631026,681.5573610659734,454.3715740439822,227.1857870219911,6,3,387,201,93.0,54.0,64.5,15.46770829825802,93.0,54.0,67.0,18.384776310850235,93,54,65.33333333333333,16.539514973407037,273.55555555555554,120,60,20,2,1650.6314277648926,12031.078338623047,0.0,3930.3222763156837,13205.05142211914,13205.05142211914,0.0,2641.010284423828,5282.020568847656,1089.8113250732422,663.9957427978516,425.8155822753906,544.9056625366211,119.09008026123047,0,0,0,0,1,0,0,0,0,0,0,0.5,65.33333333333333,1436,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,67.0,0,6,3,387,201
192.168.0.102,172.64.149.246,64382,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:15:58,286289.93034362793,61874.33829313608,111.7748010263269,48.90147544901802,62.87332557730888,14,18,8329,9385,1292.0,85.0,594.9285714285714,532.9855886936364,1242.0,66.0,521.3888888888889,496.4044205740236,1292,66,553.5625,514.0261385316412,264222.87109375,112,144,8,14,9235.159043342837,92126.84631347656,0.0,20050.892343897027,286289.93034362793,105255.126953125,157.83309936523438,22022.302334125226,31074.630741664685,274497.98583984375,92126.84631347656,0.0,16146.94034352022,26606.59900102173,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,553.5625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.5,4.0,0.0,2164296.245398773,594.9285714285714,521.3888888888889,0,14,18,8329,9385
192.168.0.102,104.26.13.187,58731,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:15:59,5420.923233032227,22320.92114175133,368.9408453182038,184.4704226591019,184.4704226591019,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.102,103.21.187.18,62072,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:16:00,4631.04248046875,48801.10708401977,431.8682042833608,215.9341021416804,215.9341021416804,1,1,83,143,83.0,83.0,83.0,0.0,143.0,143.0,143.0,0.0,143,83,113.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,143.0,0,1,1,83,143
192.168.0.102,103.21.187.18,60919,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:16:00,4249.095916748047,66837.74750308608,470.6883626977893,235.34418134889464,235.34418134889464,1,1,83,201,83.0,83.0,83.0,0.0,201.0,201.0,201.0,0.0,201,83,142.0,59.0,3481.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,142.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,201.0,0,1,1,83,201
192.168.0.102,35.186.224.24,50115,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:16:00,291373.96812438965,56765.537794848424,82.36837406749468,41.18418703374734,41.18418703374734,12,12,8794,7746,1292.0,72.0,732.8333333333334,571.3117703048739,1292.0,66.0,645.5,564.9794244041105,1292,66,689.1666666666666,569.8299941405527,324706.22222222225,96,96,8,12,12668.433396712593,102313.04168701172,0.0,22052.072051969713,283339.0235900879,128540.9927368164,108.00361633300781,25758.093053644352,35248.1967857992,282769.91844177246,103978.87229919434,0.0,25706.356221979313,33216.41719480847,0,0,0,0,1,0,0,0,0,0,0,1.0,689.1666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.8333333333334,645.5,0,12,12,8794,7746
192.168.0.102,35.186.224.24,59175,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:16:00,3954.8873901367188,40961.975403906436,758.5551000723415,505.70340004822765,252.85170002411382,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,1977.4436950683594,3923.8929748535156,30.994415283203125,1946.4492797851562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,252,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
192.168.0.102,35.186.224.24,59857,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:16:00,126211.16638183594,28278.005047528375,87.15552130087198,47.539375255021085,39.616146045850904,6,5,2457,1112,1466.0,54.0,409.5,525.31379511044,672.0,54.0,222.4,238.8385228559246,1466,54,324.45454545454544,430.26616786195444,185128.97520661156,120,100,20,3,12621.116638183594,64860.10551452637,0.0,20882.366986361634,126211.16638183594,73549.98588562012,0.0,25242.233276367188,29812.067066676787,81034.89875793457,64860.10551452637,0.0,20258.724689483643,25968.885424738048,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,324.45454545454544,65535,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5,222.4,0,6,5,2457,1112
