src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.102,116.119.105.224,53723,3478,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:21:35,2544004.9171447754,164314.54089686074,163.52169651735232,132.86137842034876,30.66031809700356,338,78,355112,62905,1153.0,80.0,1050.6272189349113,162.50510260159714,1132.0,80.0,806.474358974359,283.0578324689585,1153,80,1004.8485576923076,213.4491892515653,45560.55639215052,2704,624,8,338,6130.132330469339,53412.91427612305,0.0,12737.194725901862,2544004.9171447754,56123.971939086914,65.08827209472656,7548.976015266396,17216.43467662512,2465930.938720703,84410.9058380127,0.0,32025.077126242897,31540.92799188446,0,0,0,0,1,0,0,0,0,0,0,0.2307692307692307,1004.8485576923076,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8714.307692307691,8.64102564102564,0.0,0.0,549319.5562307079,0.0,1050.6272189349113,806.474358974359,0,338,78,355112,62905
192.168.0.102,103.21.187.18,60319,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:35,19711.971282958984,38352.32860011127,558.0365272502963,304.3835603183434,253.65296693195288,6,5,381,375,97.0,54.0,63.5,15.57508694464764,147.0,54.0,75.0,36.298760309410014,147,54,68.72727272727273,27.64084891832412,764.0165289256198,120,100,20,2,1971.1971282958984,9137.15362548828,52.92892456054688,2977.700019421876,19711.971282958984,9294.986724853516,74.86343383789062,3942.394256591797,3490.869030938254,10449.886322021484,5905.866622924805,52.92892456054688,2612.471580505371,2388.594928374809,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.72727272727273,65535,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,75.0,0,6,5,381,375
192.168.0.102,103.21.187.18,60320,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:35,19257.068634033203,43931.92006933267,571.2188188683917,311.5739012009409,259.6449176674508,6,5,381,465,97.0,54.0,63.5,15.57508694464764,237.0,54.0,93.0,72.14984407467558,237,54,76.9090909090909,52.09860327120026,2714.2644628099183,120,100,20,2,1925.7068634033203,9012.937545776367,0.0,2897.9054159095454,19257.068634033203,9122.133255004885,51.97525024414063,3851.4137268066406,3388.296133493589,10194.063186645508,5826.950073242188,0.0,2548.515796661377,2334.4642730821074,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,76.9090909090909,65535,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,93.0,0,6,5,381,465
192.168.0.102,104.26.12.13,60138,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:35,241873.97956848145,9575.234194814551,49.61261240836556,20.67192183681898,28.940690571546572,5,7,792,1524,502.0,54.0,158.4,172.59965237508447,631.0,54.0,217.7142857142857,238.086247449301,631,54,193.0,215.25372625500967,46334.16666666666,100,140,20,3,21988.54359713468,141745.09048461914,0.0,41302.30185191904,196283.1020355225,141819.95391845703,85.11543273925781,49070.775508880615,57296.53899156456,233180.04608154297,184532.16552734372,0.0,38863.34101359049,67497.49817175977,0,0,0,0,1,0,0,0,0,0,0,1.4,193.0,251,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,4.0,0.0,6202.974306295796,158.4,217.7142857142857,0,5,7,792,1524
192.168.0.102,103.21.187.18,57864,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:21:35,4751.920700073242,93856.78510862475,420.8824444332949,210.44122221664745,210.44122221664745,1,1,95,351,95.0,95.0,95.0,0.0,351.0,351.0,351.0,0.0,351,95,223.0,128.0,16384.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,223.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,351.0,0,1,1,95,351
192.168.0.102,103.21.187.18,51310,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:21:35,4074.0966796875,61363.29588014981,490.9063670411985,245.45318352059925,245.45318352059925,1,1,95,155,95.0,95.0,95.0,0.0,155.0,155.0,155.0,0.0,155,95,125.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,155.0,0,1,1,95,155
192.168.0.102,142.250.193.10,53113,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:21:35,193274.02114868164,77692.80067106643,139.69802997594522,56.91401221242213,82.7840177635231,11,16,7258,7758,1292.0,73.0,659.8181818181819,580.409544778014,1292.0,66.0,484.875,517.2796481353196,1292,66,556.1481481481482,550.635303364564,303199.23731138546,88,128,8,11,7433.616198026217,62477.11181640625,0.0,14564.788483268789,162305.8319091797,69676.87606811523,114.91775512695312,16230.583190917969,24137.25497218887,168722.15270996094,62477.11181640625,0.0,11248.143513997396,17851.716466720765,0,0,0,0,1,0,0,0,0,0,0,1.4545454545454546,556.1481481481482,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,4.0,2580.0,4.0,6006193.171898356,1846638.9624573376,659.8181818181819,484.875,0,11,16,7258,7758
192.168.0.102,18.233.27.106,59205,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:36,0.0,0.0,0.0,0.0,0.0,1,0,134,0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,134,134,134.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,134.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0,1,0,134,0
192.168.0.102,34.194.23.82,59929,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:36,379997.0149993897,9068.492288039512,10.526398477120734,10.526398477120734,0.0,4,0,3446,0,1494.0,85.0,861.5,640.6436216805721,0.0,0.0,0.0,0.0,1494,85,861.5,640.6436216805721,410424.25,80,0,20,4,126665.6716664632,379619.836807251,0.0,178865.6717808122,379997.0149993897,379619.836807251,0.0,126665.6716664632,178865.6717808122,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,861.5,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.0,4.0,0.0,0.0,8500.066770274992,0.0,861.5,0.0,0,4,0,3446,0
192.168.0.102,35.186.224.40,50309,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:21:37,158665.89546203613,1884.462941007644,25.21020656866413,12.605103284332069,12.605103284332069,2,2,151,148,97.0,54.0,75.5,21.5,94.0,54.0,74.0,20.0,97,54,74.75,20.777090749188154,431.6875,40,40,20,1,52888.63182067871,112774.13368225098,5277.872085571289,44735.24736356375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,74.75,255,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,74.0,0,2,2,151,148
