src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
44.215.80.211,192.168.0.103,443,61277,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:07,670577.0492553711,426780.18926802353,414.5683188959413,132.72151216452795,281.8468067314133,89,189,4806,281383,54.0,54.0,54.0,0.0,1494.0,511.0,1488.7989417989418,71.31331716607647,1494,54,1029.4568345323742,671.9567447699133,451525.86684177833,1780,3780,20,0,2420.8557734850942,180939.1975402832,0.0,18788.54285025756,670577.0492553711,180955.171585083,0.0,7620.193741538308,32749.105157511975,450628.99589538574,181017.1604156494,0.0,2396.9627441243924,18600.76712130687,0,0,0,0,1,0,0,0,0,0,0,2.1235955056179776,1029.4568345323742,611,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271177.0,189.0,0.0,601774.4141412377,54.0,1488.7989417989418,0,89,189,4806,281383
192.168.0.103,104.26.12.13,61280,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:25:07,242495.77522277832,59906.19831068891,111.34214596190546,61.85674775661414,49.48539820529131,15,12,9155,5372,1454.0,54.0,610.3333333333334,616.7727476325638,1494.0,54.0,447.6666666666667,605.4326735667823,1494,54,538.0370370370371,617.0754489844569,380782.109739369,300,240,20,9,9326.760585491476,185625.0762939453,0.0,35588.26223732285,242495.77522277832,191128.96919250488,0.0,17321.126801627022,48610.5899615804,237701.1775970459,185625.0762939453,0.0,21609.19796336781,52514.91174070416,0,0,0,0,1,0,0,0,0,0,0,0.8,538.0370370370371,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7816.0,8.0,0.0,0.0,11531016.554344002,0.0,610.3333333333334,447.6666666666667,0,15,12,9155,5372
192.168.0.103,35.186.224.45,60984,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:25:08,117599.9641418457,2083.333968575773,25.510211860111504,8.503403953370501,17.006807906741003,1,2,97,148,97.0,97.0,97.0,0.0,94.0,54.0,74.0,20.0,97,54,81.66666666666667,19.601587237318878,384.22222222222223,20,40,20,1,58799.98207092285,111415.86303710938,6184.101104736328,52615.88096618652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,81.66666666666667,255,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,74.0,0,1,2,97,148
192.168.0.103,142.250.82.252,60374,19305,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:25:09,757738.1134033203,125329.58065612311,316.73212123653,105.57737374551002,211.15474749102003,80,160,5046,89921,120.0,54.0,63.075,20.714593285893883,1466.0,54.0,562.00625,542.9446046429945,1466,54,395.6958333333333,501.9833031578895,251987.2366493056,1600,3200,20,13,3170.4523573360684,31292.91534423828,0.0,5659.265963710452,752799.9877929688,37084.81788635254,118.01719665527344,9529.11376953125,9184.100895880656,754104.1374206543,35977.840423583984,0.0,4742.7933171110335,7011.11333949815,0,0,0,0,1,0,0,0,0,0,0,2.0,395.6958333333333,512,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6252.384615384615,11.923076923076923,0.0,144667.50578237657,63.075,562.00625,0,80,160,5046,89921
44.215.80.211,192.168.0.103,443,61277,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:09,2965.211868286133,36422.35523036102,674.4880598215003,674.4880598215003,0.0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,4023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,2,0,108,0
44.215.80.211,192.168.0.103,443,61281,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:09,705880.880355835,304501.80190692743,262.0838800829134,59.500124126931695,202.58375595598173,42,143,2672,212270,279.0,54.0,63.61904761904762,43.309491086141726,1494.0,122.0,1484.4055944055945,114.33053772642948,1494,54,1161.8486486486486,603.9630101531956,364771.317633309,840,2860,20,2,3836.309132368668,230553.15017700195,0.0,25881.54740667687,705854.8927307129,233581.0661315918,0.0,17215.97299343202,53024.94515227423,704684.0190887451,230623.96049499512,0.0,4962.563514709473,29378.627931360057,0,0,0,0,1,0,0,0,0,0,0,3.4047619047619047,1161.8486486486486,110,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102274.0,71.5,0.0,431481.1937685078,63.61904761904762,1484.4055944055945,0,42,143,2672,212270
52.70.225.96,192.168.0.103,443,60064,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:09,27312.9940032959,19917.25989228258,146.45044038443072,109.83783028832303,36.61261009610768,3,1,490,54,316.0,85.0,163.33333333333334,107.96398576480132,54.0,54.0,54.0,0.0,316,54,136.0,104.80219463350946,10983.5,60,20,20,3,9104.331334431969,27089.11895751953,0.0,12717.493709970347,27089.11895751953,27089.11895751953,0.0,13544.559478759766,13544.559478759766,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,136.0,771,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.33333333333334,54.0,0,3,1,490,54
44.215.80.211,192.168.0.103,443,61283,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:09,472553.96842956543,97969.76238260172,86.7625768465239,19.04544369801744,67.71713314850646,9,32,902,45394,279.0,54.0,100.22222222222224,84.05127770564,1494.0,54.0,1418.5625,292.938980154144,1494,54,1129.1707317073171,605.2240827684233,366296.1903628793,180,640,20,2,11813.849210739136,233179.09240722656,0.0,50726.94641719837,472531.0802459717,234738.82675170896,0.0,59066.38503074646,101142.70808595009,472396.8505859375,235057.1155548096,0.0,15238.60808341734,57423.46542689694,0,0,0,0,1,0,0,0,0,0,0,3.555555555555556,1129.1707317073171,26883,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21574.5,15.0,0.0,10261965.485144025,100.22222222222224,1418.5625,0,9,32,902,45394
192.168.0.103,104.26.12.13,61284,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:25:09,218187.0937347412,69403.73851081198,128.3302303574414,68.74833769148647,59.58189266595494,15,13,9695,5448,1454.0,54.0,646.3333333333334,621.8737992729893,1494.0,54.0,419.0769230769231,589.9295214147927,1494,54,540.8214285714286,617.7377537417955,381599.9323979591,300,260,20,9,8081.003471657082,183878.89862060547,0.0,34549.17050872442,218187.0937347412,190973.99711608887,0.0,15584.792409624371,48714.44210578882,213289.0224456787,183878.89862060547,0.0,17774.08520380656,50253.56242035073,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,540.8214285714286,65535,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8344.0,8.0,1900.0,4.0,12419188.28105039,0.0,646.3333333333334,419.0769230769231,0,15,13,9695,5448
142.250.82.252,192.168.0.103,19305,60374,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,401049.1371154785,43246.57104300401,251.839464676165,167.06182310201044,84.77764157415454,67,34,15142,2202,869.0,54.0,226.0,222.54625546365756,112.0,54.0,64.76470588235294,21.18276050378122,869,54,171.72277227722773,197.0047553736692,38810.87363983924,1340,680,20,63,4010.491371154785,24183.988571166992,0.0,6001.359185702985,401049.1371154785,33718.82438659668,0.0,6076.50207750725,8015.826722556622,382976.0551452637,29094.934463500977,166.89300537109375,11605.33500440193,8192.436862088964,0,0,0,0,1,0,0,0,0,0,0,0.5074626865671642,171.72277227722773,1146,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,8.571428571428571,0.0,0.0,50984.03032637043,0.0,226.0,64.76470588235294,0,67,34,15142,2202
