src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
44.215.80.211,192.168.0.103,443,61283,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,251416.9216156006,608336.141486308,552.8665258757784,151.14336678618403,401.7231590895944,38,101,2052,150894,54.0,54.0,54.0,0.0,1494.0,1494.0,1494.0,0.0,1494,54,1100.3309352517986,641.8006861150013,411908.1206976865,760,2020,20,0,1821.8617508376851,201194.04792785645,0.0,17431.44066960384,251290.08293151853,201235.0559234619,0.0,6791.623863014015,33168.038657214594,251230.95512390137,201282.97805786133,0.0,2512.3095512390137,20444.800085402527,0,0,0,0,1,0,0,0,0,0,0,2.6578947368421053,1100.3309352517986,768,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145440.0,101.0,0.0,578909.5532764755,54.0,1494.0,0,38,101,2052,150894
192.168.0.103,142.250.182.46,56580,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-10 23:25:10,6808.996200561523,128653.3248363038,293.7290521376799,146.86452606883995,146.86452606883995,1,1,801,75,801.0,801.0,801.0,0.0,75.0,75.0,75.0,0.0,801,75,438.0,363.0,131769.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,438.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,75.0,0,1,1,801,75
44.215.80.211,192.168.0.103,443,61281,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,289358.13903808594,6113.531162042622,86.398122697041,76.03034797339609,10.36777472364492,22,3,1583,186,449.0,54.0,71.95454545454545,82.27806361397987,78.0,54.0,62.0,11.31370849898476,449,54,70.76,77.35077504459797,5983.1424,440,60,20,1,12056.589126586914,230087.0418548584,0.0,46656.65031455279,289358.13903808594,231882.0953369141,0.0,13778.959001813617,50035.04098456458,1718.9979553222656,945.8065032958984,773.1914520263672,859.4989776611328,86.30752563476562,0,0,0,0,1,0,0,0,0,0,0,0.1363636363636363,70.76,2350,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.95454545454545,62.0,0,22,3,1583,186
142.250.82.252,192.168.0.103,19305,60374,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,1101055.8605194092,32353.490206387258,198.8999903208267,128.05889787779253,70.84109244303417,141,78,30307,5316,1132.0,54.0,214.94326241134752,191.8985315895776,180.0,54.0,68.15384615384616,25.60602739694805,1132,54,162.662100456621,169.9523569478157,28883.80363211776,2820,1560,20,126,5050.714956511051,38980.00717163086,0.0,6916.034747046566,1080661.058425903,38980.00717163086,0.0,7719.007560185024,8243.69104759073,1100999.8321533203,59360.02731323242,128.9844512939453,14298.69911887429,10849.633564447737,0,0,0,0,1,0,0,0,0,0,0,0.5531914893617021,162.662100456621,1146,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4444444444443,6.944444444444445,0.0,0.0,28167.823315694197,0.0,214.94326241134752,68.15384615384616,0,141,78,30307,5316
44.215.80.211,192.168.0.103,443,61285,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,949050.9033203124,3816.444394424168,15.805263919481646,8.429474090390212,7.375789829091436,8,7,1250,2372,456.0,54.0,156.25,141.76278601946282,1414.0,54.0,338.85714285714283,471.79124577702447,1414,54,241.46666666666667,350.5587666695684,122891.44888888887,160,140,20,3,67789.35023716518,245246.88720703125,0.0,106723.29550065528,949050.9033203124,245883.94165039065,0.0,135578.70047433037,117534.0228063027,721220.9701538086,245885.84899902344,363.1114959716797,120203.49502563477,119575.97535493124,0,0,0,0,1,0,0,0,0,0,0,0.875,241.46666666666667,26883,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25,338.85714285714283,0,8,7,1250,2372
44.215.80.211,192.168.0.103,443,61286,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,970757.007598877,3735.229281495217,15.45185858312969,8.240991244335834,7.210867338793855,8,7,1243,2383,449.0,54.0,155.375,139.91956394657612,1419.0,54.0,340.42857142857144,473.075305736792,1419,54,241.7333333333333,351.2899024389336,123404.59555555553,160,140,20,3,69339.78625706265,250884.7713470459,0.0,109233.75153280883,970757.007598877,251038.7897491455,0.0,138679.5725141253,120254.59548567218,738182.0678710938,251013.99421691892,606.0600280761719,123030.3446451823,122491.6322375553,0,0,0,0,1,0,0,0,0,0,0,0.875,241.7333333333333,26883,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.375,340.42857142857144,0,8,7,1243,2383
104.26.12.13,192.168.0.103,443,61287,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,7777.929306030273,290437.1987861325,899.982466358091,514.2756950617662,385.7067712963247,4,3,2097,162,1494.0,54.0,524.25,583.3491128818146,54.0,54.0,54.0,0.0,1494,54,322.7142857142857,498.6085536730375,248610.4897959183,80,60,20,3,1296.3215510050456,5754.947662353516,0.0,2091.533501827108,7734.060287475586,7540.94123840332,0.0,2578.0200958251958,3510.2007010393163,7679.939270019531,5798.816680908203,1881.122589111328,3839.9696350097656,1958.8470458984373,0,0,0,0,1,0,0,0,0,0,0,0.75,322.7142857142857,19,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.25,54.0,0,4,3,2097,162
192.168.0.103,142.250.182.46,56580,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-10 23:25:10,929517.9843902588,4200.0263206966665,12.909916969354509,7.530784898790129,5.379132070564378,7,5,2587,1317,1285.0,71.0,369.57142857142856,447.0480501955841,1031.0,68.0,263.4,383.81276685383983,1285,68,325.3333333333333,425.08848752021294,180700.22222222225,56,40,8,7,84501.63494456898,613578.7963867188,195.02639770507807,176838.61195592454,929517.9843902588,620246.8872070312,195.02639770507807,154919.66406504312,219100.8135214237,911415.1000976562,620884.895324707,8828.163146972656,227853.7750244141,239162.0372794167,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,325.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.57142857142856,263.4,0,7,5,2587,1317
44.215.80.211,192.168.0.103,443,61283,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:25:10,255874.8722076416,614511.2986022398,758.1830850610827,359.55074136917324,398.6323436919095,92,102,4968,152270,54.0,54.0,54.0,0.0,1494.0,1376.0,1492.843137254902,11.626326698943776,1494,54,810.5051546391752,718.5146279596445,516263.2705919863,1840,2040,20,0,1325.7765399359669,200922.0123291016,0.0,14474.078596408935,255874.8722076416,200922.0123291016,0.0,2811.811782501556,20980.610668442165,13376.951217651367,6605.863571166992,0.0,132.44506156090463,746.0643673627361,0,0,0,0,1,0,0,0,0,0,0,1.108695652173913,810.5051546391752,839,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146762.0,102.0,0.0,10971259.26618782,54.0,1492.843137254902,0,92,102,4968,152270
192.168.0.103,52.70.225.96,60064,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:25:11,276265.14434814453,5042.257514196454,21.71826639280598,10.85913319640299,10.85913319640299,3,3,938,455,799.0,54.0,312.6666666666667,344.12239424690483,316.0,54.0,151.66666666666666,116.88836079306138,799,54,232.16666666666663,269.29872921266366,72521.80555555555,60,60,20,2,55253.028869628906,233798.98071289065,0.0,90732.0857376938,276265.14434814453,275880.0983428955,385.0460052490234,138132.57217407227,137747.52616882324,41999.101638793945,41999.101638793945,0.0,20999.550819396973,20999.550819396973,0,0,0,0,1,0,0,0,0,0,0,1.0,232.16666666666663,252,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6666666666667,151.66666666666666,0,3,3,938,455
