src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.102,52.55.228.19,59626,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:08,781571.8650817871,259894.20688620105,319.8682183548648,172.72883791162698,147.1393804432378,135,115,196521,6605,1494.0,54.0,1455.7111111111112,223.05072888094531,449.0,54.0,57.43478260869565,36.673442691759725,1494,54,812.504,716.3451975018747,513150.441984,2700,2300,20,133,3138.842831653764,246585.8459472656,0.0,21006.94424337132,534986.0191345215,286368.13163757324,0.0,3992.432978615832,28650.546041124533,778541.8033599854,248550.8918762207,0.0,6829.314064561275,30781.700941132254,0,0,0,0,1,0,0,0,0,0,0,0.8518518518518519,812.504,255,2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189207.0,132.0,0.0,0.0,766750.0576595134,0.0,1455.7111111111112,57.43478260869565,0,135,115,196521,6605
116.119.105.224,192.168.0.102,3478,53723,c4:71:54:49:11:3d,f0:a6:54:29:63:45,17,2025-07-14 02:12:08,1473230.8387756348,167855.5685173659,166.30116174028325,32.58145209605549,133.71970964422775,48,197,37778,209512,1134.0,80.0,787.0416666666666,305.6653915594996,1158.0,80.0,1063.51269035533,162.00283914091227,1158,80,1009.3469387755102,226.8243904946776,51449.30412328197,384,1576,8,48,6037.83130645752,52604.91371154785,0.0,12943.192451527131,1465414.047241211,81730.84259033203,0.0,31179.02228172789,31605.00321819015,1454514.980316162,70657.01484680176,21.93450927734375,7420.994797531439,17228.212426021775,0,0,0,0,1,0,0,0,0,0,0,4.104166666666667,1009.3469387755102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,4.0,8749.478260869566,8.565217391304348,342701.9786685149,524942.0972922412,787.0416666666666,1063.51269035533,0,48,197,37778,209512
192.168.0.113,224.0.0.251,5353,5353,9e:0a:93:a6:57:f0,01:00:5e:00:00:fb,17,2025-07-14 02:12:08,1027225.0175476074,231.6921764310221,1.9469930792522865,1.9469930792522865,0.0,2,0,238,0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119,119,119.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0,2,0,238,0
192.168.0.102,172.67.72.185,59609,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:09,8841.03775024414,18323.640796073567,339.32668140876973,226.2177876058465,113.10889380292323,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,4420.51887512207,8759.021759033203,82.0159912109375,4338.502883911133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,255,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
192.168.0.102,116.119.105.224,53723,3478,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:12:09,3034428.834915161,163699.3408065502,164.44610407676657,133.7978321746838,30.64827190208274,406,93,422115,74619,1156.0,62.0,1039.692118226601,193.6539656469344,1116.0,62.0,802.3548387096774,293.70296768891365,1156,62,995.4589178356712,234.79975653088997,55130.9256669652,3248,744,8,406,6093.230592199118,80915.21263122559,0.0,13769.199825051408,3034428.834915161,178551.19705200195,64.13459777832031,7492.416876333731,18245.27595059101,2931504.011154175,668045.9976196289,0.0,31864.174034284508,75507.1323302764,0,0,0,0,1,0,0,0,0,0,0,0.229064039408867,995.4589178356712,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11912.735294117649,11.911764705882351,8096.333333333333,11.0,289667.15529591864,158821.05775682518,1039.692118226601,802.3548387096774,0,406,93,422115,74619
192.168.0.102,3.227.174.236,59246,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:10,0.0,0.0,0.0,0.0,0.0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
192.168.0.102,116.119.105.224,53723,3478,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-14 02:12:12,2617052.0782470703,164994.42391273452,165.45333721063284,132.9740446866056,32.47929252402723,348,85,364535,67264,1161.0,62.0,1047.514367816092,167.67971083512094,1142.0,62.0,791.3411764705883,287.79958520761414,1161,62,997.2263279445727,221.8339464890856,49210.29981492248,2784,680,8,348,6057.990921868219,53673.98262023926,0.0,12750.219113508248,2615752.935409546,63530.92193603516,61.98883056640625,7538.19289743385,17168.911385015606,2600091.9342041016,81589.93721008301,0.0,30953.475407191687,30132.667865115687,0,0,0,0,1,0,0,0,0,0,0,0.2442528735632184,997.2263279445727,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8915.333333333334,8.871794871794872,1710.0,4.0,459226.85578143294,61286.17556332192,1047.514367816092,791.3411764705883,0,348,85,364535,67264
192.168.0.102,104.18.19.125,51084,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:13,264668.94149780273,3135.993197021535,22.66983033991471,11.334915169957355,11.334915169957355,3,3,587,243,448.0,54.0,195.66666666666663,178.87487867842768,135.0,54.0,81.0,38.18376618407357,448,54,138.33333333333334,141.47163045014435,20014.22222222222,60,60,20,2,52933.78829956055,218212.12768554688,0.0,83969.5064821652,264668.94149780273,264266.0140991211,402.9273986816406,132334.47074890137,131931.54335021973,218212.12768554688,218212.12768554688,0.0,109106.06384277344,109106.06384277344,0,0,0,0,1,0,0,0,0,0,0,1.0,138.33333333333334,254,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.66666666666663,81.0,0,3,3,587,243
192.168.0.102,172.67.72.185,59631,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:13,93979.8355102539,529783.8598000914,595.8725049469786,393.7014764828251,202.17102846415344,37,19,45916,3873,1454.0,54.0,1240.972972972973,465.55851297046377,1494.0,54.0,203.8421052631579,434.8725479539826,1494,54,889.0892857142857,669.6994602267955,448497.3670280613,740,380,20,34,1708.7242820046165,51652.90832519531,0.0,7093.631878748528,41719.913482666016,11991.97769165039,0.0,1158.8864856296116,2836.055476458986,84432.84034729004,51652.90832519531,0.0,4690.713352627225,11815.120889398202,0,0,0,0,1,0,0,0,0,0,0,0.5135135135135135,889.0892857142857,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43389.0,33.0,0.0,0.0,2948250.461807637,0.0,1240.972972972973,203.8421052631579,0,37,19,45916,3873
192.168.0.102,172.67.72.185,58559,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-14 02:12:14,9369.134902954102,12914.74626561824,213.466880423442,106.733440211721,106.733440211721,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,511,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
