src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.3,192.168.1.1,54708,5351,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,17,2025-07-14 22:06:21,0.0,0.0,0.0,0.0,0.0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.3,122.173.30.151,54702,22376,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,17,2025-07-14 22:06:21,0.0,0.0,0.0,0.0,0.0,1,0,70,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,1,0,70,0
140.82.114.26,192.168.1.3,443,54939,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:06:24,259073.01902771,467.0497933521131,7.71983129507625,3.859915647538125,3.859915647538125,1,1,66,55,66.0,66.0,66.0,0.0,55.0,55.0,55.0,0.0,66,55,60.5,5.5,30.25,20,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,76,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,55.0,0,1,1,66,55
192.168.1.3,172.31.216.43,55818,1521,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:06:25,15048486.948013306,21.929114942918996,0.3322593173169544,0.3322593173169544,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,3762121.7370033264,8010486.841201782,1015257.1201324464,2679758.1581874806,15048486.948013306,8010486.841201782,1015257.1201324464,3762121.7370033264,2679758.1581874806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,65535,0,0.0,0.0,0.0,0.0,3998292.6845550537,995291.7098999023,2002621.7103004456,1221915.1110482286,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0
172.67.131.170,192.168.1.3,443,49787,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:06:25,0.0,0.0,0.0,0.0,0.0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
129.80.246.81,192.168.1.3,443,49813,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:06:25,40612620.11528015,107.01107162413426,1.403504620933192,0.7633095306829641,0.6401950902502279,31,26,1794,2552,78.0,54.0,57.87096774193548,8.82716458141268,102.0,82.0,98.15384615384616,7.882269819968922,102,54,76.24561403508773,21.75483870496633,473.27300707910126,620,520,20,5,725225.3592014313,1709285.020828247,66.04194641113281,690600.333527027,40612620.11528015,2010891.914367676,301289.0815734863,1353754.0038426716,763073.2813382566,40305495.02372742,2010664.939880371,301983.118057251,1612219.800949097,659876.7893236128,0,0,0,0,1,0,0,0,0,0,0,0.8387096774193549,76.24561403508773,123,255,258728.9810180664,14552.831649780272,191606.5216064453,102508.21052758856,1636584.0435028076,7560.253143310547,224144.2853754217,451886.3996075928,0.0,0.0,0.0,0.0,0.0,0.0,57.87096774193548,98.15384615384616,0,31,26,1794,2552
192.168.1.3,192.168.1.7,55515,8009,58:1c:f8:e7:a3:e2,68:39:43:9a:2e:bf,6,2025-07-14 22:06:26,30447727.91862488,102.27364118342524,0.8210793287044416,0.492647597222665,0.3284317314817766,15,10,1690,1424,164.0,54.0,112.66666666666669,54.87764167268448,168.0,54.0,142.4,44.21583426782763,168,54,124.56,52.92566863063706,2801.1264,300,200,20,8,1268655.3299427032,4972183.9427948,0.0,2130942.809044721,30447727.91862488,4972183.9427948,29782.05680847168,2174837.7084732056,2412060.399123877,30378050.088882446,5120265.007019043,0.0,3375338.8987647165,2374364.5225740545,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,124.56,251,1643,0.0,0.0,0.0,0.0,4949594.974517822,8867.025375366211,1660350.322723389,2325853.944604428,0.0,0.0,0.0,0.0,0.0,0.0,112.66666666666669,142.4,0,15,10,1690,1424
87.119.220.3,192.168.1.3,9072,55203,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-14 22:06:28,30377841.94946289,10.665668764062044,0.1975123845196675,0.0987561922598337,0.0987561922598337,3,3,162,162,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,60,60,20,0,6075568.389892578,15189363.956451416,72.95608520507812,7440905.700075367,30377750.873565678,15189482.927322388,15188267.946243286,15188875.436782837,607.4905395507812,30377722.97859192,15189436.91253662,15188286.066055298,15188861.48929596,575.4232406616211,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,83,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,3,3,162,162
192.168.1.3,34.237.73.95,50535,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-14 22:06:29,32311319.828033447,61.52642512223231,0.2785401539738887,0.1856934359825924,0.0928467179912962,6,3,1041,947,293.0,54.0,173.5,119.5,318.0,314.0,315.6666666666667,1.699673171197595,318,54,220.88888888888889,118.37458853097036,14012.54320987654,120,60,20,3,4038914.978504181,15696034.19303894,49933.91036987305,6725568.780423598,32311319.828033447,15696034.19303894,310676.81312561035,6462263.965606689,7531877.190456775,31999056.100845337,16006361.961364746,15992694.13948059,15999528.050422668,6833.910942077637,0,0,0,0,1,0,0,0,0,0,0,0.5,220.88888888888889,252,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5,315.6666666666667,0,6,3,1041,947
192.168.1.7,224.0.0.251,5353,5353,68:39:43:9a:2e:bf,58:1c:f8:e7:a3:e2,17,2025-07-14 22:06:32,2526520.013809204,195.92166192805828,0.7916026744568011,0.7916026744568011,0.0,2,0,495,0,404.0,91.0,247.5,156.5,0.0,0.0,0.0,0.0,404,91,247.5,156.5,24492.25,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,247.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,0.0,0,2,0,495,0
