src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.103,103.21.187.19,62750,53,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-10 23:24:21,97801.92375183104,2136.972280119256,20.449495503533548,10.224747751766774,10.224747751766774,1,1,70,139,70.0,70.0,70.0,0.0,139.0,139.0,139.0,0.0,139,70,104.5,34.5,1190.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,104.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,139.0,0,1,1,70,139
192.168.0.103,172.64.149.246,62993,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-10 23:24:21,178627.96783447266,23204.652945730228,50.38404740930568,27.991137449614264,22.39290995969141,5,4,3011,1134,1292.0,83.0,602.2,566.7117080138719,929.0,67.0,283.5,372.6811639994702,1292,67,460.55555555555554,515.0066042966205,265231.8024691358,40,32,8,5,22328.49597930908,57765.00701904297,94.89059448242188,19897.764173533964,178627.96783447266,92026.948928833,174.99923706054688,44656.99195861816,32684.26109444964,80322.0272064209,34167.05131530762,15533.924102783203,26774.009068806965,8078.70289480955,0,0,0,0,1,0,0,0,0,0,0,0.8,460.55555555555554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.2,283.5,0,5,4,3011,1134
192.168.0.103,172.217.27.174,62675,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,17,2025-07-10 23:24:21,250963.9263153076,77258.11547767995,111.56981965934492,51.80027341326729,59.76954624607764,13,15,9173,10216,1292.0,73.0,705.6153846153846,578.668835606148,1292.0,63.0,681.0666666666667,552.3812049260507,1292,63,692.4642857142857,564.8710650697743,319079.32015306124,104,120,8,13,9294.96023390028,66418.88618469238,0.0,20855.563190655765,250963.9263153076,131414.17503356934,72.00241088867188,20913.660526275635,38539.17592250834,147925.13847351074,66418.88618469238,0.0,10566.08131953648,22545.048719148253,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461535,692.4642857142857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.0,7.0,8799.0,10.0,192214.52292585,130876.7780756628,705.6153846153846,681.0666666666667,0,13,15,9173,10216
192.168.0.103,104.26.12.13,61181,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:24:21,245220.8995819092,59146.67153056155,106.02685188876174,61.16933762813177,44.85751426062997,15,11,9194,5310,1454.0,54.0,612.9333333333333,616.2450234191664,1494.0,54.0,482.7272727272728,620.1070422125948,1494,54,557.8461538461538,621.2214823857227,385916.13017751474,300,220,20,9,9808.835983276367,185575.9620666504,0.0,36089.84341513444,245220.8995819092,190775.15602111816,0.0,17515.77854156494,48349.201421067206,240471.8399047852,185575.9620666504,0.0,24047.18399047852,54270.61799967352,0,0,0,0,1,0,0,0,0,0,0,0.7333333333333333,557.8461538461538,65535,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7855.0,8.0,0.0,0.0,11691361.930447126,0.0,612.9333333333333,482.7272727272728,0,15,11,9194,5310
192.168.0.103,104.26.12.13,61182,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:24:21,245306.01501464844,59329.97606736593,110.06660394523018,61.148113302905664,48.91849064232453,15,12,9194,5360,1454.0,54.0,612.9333333333333,616.2450234191664,1494.0,54.0,446.6666666666667,605.4114762337724,1494,54,539.0370370370371,617.0102034981679,380701.5912208505,300,240,20,9,9434.846731332633,185934.0667724609,0.0,35480.397615965594,245306.01501464844,191547.15538024905,0.0,17521.85821533203,48557.43962525056,240471.8399047852,185934.0667724609,0.0,21861.07635498047,52258.27705338181,0,0,0,0,1,0,0,0,0,0,0,0.8,539.0370370370371,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7855.0,8.0,0.0,0.0,11621254.998236332,0.0,612.9333333333333,446.6666666666667,0,15,12,9194,5360
192.168.0.103,142.250.82.252,60374,19305,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:24:24,2576546.9074249268,36021.85534932058,173.8761280491275,61.71050080315016,112.16562724597732,159,289,11126,81686,180.0,54.0,69.9748427672956,25.381603223752084,1466.0,54.0,282.65051903114187,349.56425520995685,1466,54,207.1696428571429,299.0167559325796,89411.02032844386,3180,5780,20,45,5764.087041219075,134469.03228759766,0.0,10245.110226003511,2540910.9592437744,134927.03437805176,25.033950805664062,16081.714931922625,15262.509350525634,2564605.951309204,181210.04104614255,0.0,8904.88177537918,14514.708047153385,0,0,0,0,1,0,0,0,0,0,0,1.8176100628930816,207.1696428571429,512,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.4193548387095,7.419354838709677,0.0,49992.615485625545,69.9748427672956,282.65051903114187,0,159,289,11126,81686
172.67.6.3,192.168.0.103,443,58679,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:24:24,39875.030517578125,3385.577346216397,50.1567014254281,25.07835071271405,25.07835071271405,1,1,81,54,81.0,81.0,81.0,0.0,54.0,54.0,54.0,0.0,81,54,67.5,13.5,182.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,67.5,18,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,54.0,0,1,1,81,54
3.209.97.245,192.168.0.103,443,61180,c4:71:54:49:11:3d,f0:a6:54:29:63:45,6,2025-07-10 23:24:24,403022.050857544,1158.74553019202,9.925015247897388,7.44376143592304,2.481253811974347,3,1,413,54,305.0,54.0,137.66666666666666,118.32253471854897,54.0,54.0,54.0,0.0,305,54,116.75,108.68618817494703,11812.6875,60,20,20,1,134340.6836191813,302726.03034973145,49368.85833740234,119068.12006266184,352094.8886871338,302726.03034973145,49368.85833740234,176047.4443435669,126678.58600616457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,116.75,259,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.66666666666666,54.0,0,3,1,413,54
192.168.0.103,104.26.12.13,61186,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:24:25,251754.9991607666,109046.49397833394,154.9125146670682,95.33077825665735,59.58173641041085,24,15,21919,5534,1454.0,54.0,913.2916666666666,648.900896334632,1494.0,54.0,368.9333333333333,564.178041244271,1494,54,703.9230769230769,672.0711723839275,451679.6607495068,480,300,20,18,6625.131556862279,184394.83642578125,0.0,29486.698626040776,251754.9991607666,189635.9920501709,0.0,10945.869528728985,38395.56862483828,244282.96089172363,184394.83642578125,0.0,17448.782920837402,46981.42284921994,0,0,0,0,1,0,0,0,0,0,0,0.625,703.9230769230769,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20094.0,17.0,0.0,0.0,3868732.82423686,0.0,913.2916666666666,368.9333333333333,0,24,15,21919,5534
192.168.0.103,52.70.225.96,60064,443,f0:a6:54:29:63:45,c4:71:54:49:11:3d,6,2025-07-10 23:24:26,290686.13052368164,4410.255135635231,20.640819667559583,10.320409833779792,10.320409833779792,3,3,827,455,688.0,54.0,275.6666666666667,291.8382352529489,316.0,54.0,151.66666666666666,116.88836079306138,688,54,213.66666666666663,230.78176319246333,53260.22222222223,60,60,20,2,58137.22610473633,246325.9696960449,0.0,95606.96062770233,290686.13052368164,290297.9850769043,388.14544677734375,145343.06526184082,144954.91981506348,43891.90673828125,43891.90673828125,0.0,21945.953369140625,21945.953369140625,0,0,0,0,1,0,0,0,0,0,0,1.0,213.66666666666663,252,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6666666666667,151.66666666666666,0,3,3,827,455
